distance,stellar_magnitude,mass_multiplier,mass_wrt,radius_multiplier,radius_wrt,orbital_radius,orbital_period,eccentricity,planet_type,,,
4472,15.787,14.4,Earth,0.347,Jupiter,0.457,0.29486653,0,1,,,
864,16.69,5.18,Earth,2.13,Earth,0.06,0.01889117,0,1,,,
864,16.69,5.77,Earth,0.203,Jupiter,0.154,0.078028746,0,1,,,
2779,13.844,7.04,Earth,0.227,Jupiter,0.18,0.070910335,0,1,,,
2779,13.844,11.4,Earth,0.302,Jupiter,0.391,0.22833677,0,1,,,
7363,15.646,6.66,Earth,0.22,Jupiter,0.061,0.01451061,0,1,,,
1094,15.853,5.12,Earth,0.248,Jupiter,0.08551,0.033675566,0,1,,,
1094,15.853,6.2,Earth,0.243,Jupiter,0.10725,0.047364816,0,1,,,
1094,15.853,6.39,Earth,0.215,Jupiter,0.22,0.12813142,0,1,,,
2902,14.811,5.69,Earth,0.201,Jupiter,0.091,0.029842572,0,1,,,
6636,15.289,6.08,Earth,0.209,Jupiter,0.098,0.028199865,0,1,,,
6636,15.289,11.4,Earth,0.302,Jupiter,0.132,0.044079397,0,1,,,
6636,15.289,11.1,Earth,0.297,Jupiter,0.224,0.097741276,0,1,,,
3735,15.481,8.6,Earth,0.256,Jupiter,0.119,0.038603697,0,1,,,
1445,11.811,15.6,Earth,0.363,Jupiter,0.207,0.082683094,0.04,1,,,
1445,11.811,12.6,Earth,0.32,Jupiter,0.294,0.13990417,0.51,1,,,
3384,13.647,12.8,Earth,0.323,Jupiter,0.112,0.033675566,0,1,,,
3384,13.647,37.5,Earth,0.277,Jupiter,0.2901,0.14893909,0,1,,,
3407,15.822,7.78,Earth,0.241,Jupiter,0.0668,0.01779603,0,1,,,
5694,15.931,8.35,Earth,0.252,Jupiter,0.117,0.039972622,0,1,,,
5694,15.931,24.4,Earth,0.474,Jupiter,0.215,0.09938398,0,1,,,
5694,15.931,29.5,Earth,0.53,Jupiter,0.5456,0.4060233,0,1,,,
1527,16.216,5.18,Earth,2.13,Earth,0.082,0.030116359,0,1,,,
3366,15.944,5.65,Earth,0.2,Jupiter,0.104,0.034770705,0,1,,,
3366,15.944,7.32,Earth,0.233,Jupiter,0.213,0.1026694,0,1,,,
2727,14.952,6.04,Earth,0.208,Jupiter,0.145,0.05557837,0,1,,,
2727,14.952,10.7,Earth,0.291,Jupiter,0.246,0.122929506,0,1,,,
3895,15.283,8.5,Earth,0.254,Jupiter,0.14,0.05284052,0,1,,,
3895,15.283,7.61,Earth,0.238,Jupiter,0.287,0.15496235,0,1,,,
2298,14.142,4,Earth,0.239,Jupiter,0.33,0.18097194,0,1,,,
1430,15.13,1.51,Jupiter,0.321,Jupiter,0.062,0.01615332,0,1,,,
1430,15.13,1.36,Jupiter,0.303,Jupiter,0.081,0.024640657,0,1,,,
2266,15.775,5.69,Earth,0.201,Jupiter,0.11,0.039972622,0,1,,,
2266,15.775,7.75,Earth,0.241,Jupiter,0.205,0.100752905,0,1,,,
5827,16.218,5.31,Earth,2.16,Earth,0.047,0.009582478,0,1,,,
3446,16.303,5.6,Earth,2.23,Earth,0.068,0.01943874,0,1,,,
3446,16.303,7.61,Earth,0.238,Jupiter,0.097,0.03285421,0,1,,,
3446,16.303,6.12,Earth,0.21,Jupiter,0.141,0.056947295,0,1,,,
3179,15.452,9.64,Earth,0.274,Jupiter,0.144,0.05284052,0,1,,,
3179,15.452,14,Earth,0.342,Jupiter,0.286,0.14839152,0,1,,,
4427,15.948,7.8,Earth,0.242,Jupiter,0.071,0.018069815,0,1,,,
545,16.363,4.66,Earth,2,Earth,0.0521,0.015879534,0.33,1,,,
545,16.363,5.02,Earth,2.09,Earth,0.118,0.05448323,0.33,1,,,
1690,15.617,6.8,Earth,0.223,Jupiter,0.305,0.21218343,0,1,,,
3432,15.232,7.51,Earth,0.236,Jupiter,0.07,0.01889117,0,1,,,
2716,15.547,5,Earth,0.227,Jupiter,0.0919,0.028199865,0,1,,,
2716,15.547,4.5,Earth,0.209,Jupiter,0.1087,0.036413416,0,1,,,
3583,14.25,5.69,Earth,0.201,Jupiter,0.232,0.111430526,0,1,,,
4575,15.694,15.5,Earth,0.362,Jupiter,0.193,0.082683094,0,1,,,
1418,15.065,8.55,Earth,0.255,Jupiter,0.039,0.009034907,0,1,,,
1418,15.065,5.35,Earth,2.17,Earth,0.054,0.01451061,0,1,,,
1418,15.065,8,Earth,0.245,Jupiter,0.08,0.026557151,0,1,,,
2833,15.851,10.5,Earth,0.321,Jupiter,0.0571,0.015058179,0,1,,,
2833,15.851,6,Earth,0.294,Jupiter,0.0752,0.022724163,0,1,,,
2833,15.851,9.1,Earth,0.242,Jupiter,0.121,0.045722112,0,1,,,
2530,15.575,6.12,Earth,0.21,Jupiter,0.067,0.019712524,0,1,,,
2530,15.575,6.66,Earth,0.22,Jupiter,0.12,0.047364816,0,1,,,
2530,15.575,5.77,Earth,0.203,Jupiter,0.227,0.12265571,0,1,,,
1878,14.149,7.44,Earth,0.217,Jupiter,0.0917,0.028473647,0,1,,,
1878,14.149,3.64,Earth,2.2,Earth,0.1068,0.035865847,0,1,,,
4358,16.019,5.14,Earth,2.12,Earth,0.09,0.026557151,0,1,,,
4358,16.019,5.31,Earth,2.16,Earth,0.123,0.042162903,0,1,,,
1776,15.418,6.85,Earth,0.224,Jupiter,0.401,0.28856948,0,1,,,
2982,15.726,11.3,Earth,0.348,Jupiter,0.18,0.08021902,0.04,1,,,
2982,15.726,23.1,Earth,0.785,Jupiter,0.5,0.392334,0.02,1,,,
1965,14.376,11.4,Earth,0.302,Jupiter,0.281,0.15468857,0,1,,,
2602,13.01,10.1,Earth,0.281,Jupiter,0.153,0.053935662,0,1,,,
3521,14.304,6.94,Earth,0.226,Jupiter,0.125,0.04106776,0,1,,,
3521,14.304,7.13,Earth,0.229,Jupiter,0.208,0.08843258,0,1,,,
877,12.64,8.75,Earth,0.259,Jupiter,0.064,0.016427105,0,1,,,
3786,15.546,13.7,Earth,0.336,Jupiter,0.402,0.26310745,0,1,,,
3786,15.546,16.1,Earth,0.37,Jupiter,0.791,0.7268994,0,1,,,
1596,13.442,19.9,Earth,0.42,Jupiter,0.056,0.012867898,0,1,,,
1596,13.442,13.1,Earth,0.328,Jupiter,0.105,0.03230664,0,1,,,
1642,13.926,7.41,Earth,0.235,Jupiter,0.069,0.01889117,0,1,,,
1642,13.926,5.86,Earth,0.204,Jupiter,0.191,0.087063655,0,1,,,
5430,15.496,25.9,Earth,0.491,Jupiter,0.16,0.05722108,0,1,,,
1254,12.918,5.99,Earth,0.207,Jupiter,0.11,0.035865847,0,1,,,
1636,14.222,10.1,Earth,0.281,Jupiter,0.26,0.14182067,0,1,,,
2685,15.175,8.8,Earth,0.26,Jupiter,0.053,0.012320329,0,1,,,
2685,15.175,6.99,Earth,0.227,Jupiter,0.105,0.03504449,0,1,,,
2685,15.175,8.2,Earth,0.249,Jupiter,0.22,0.105954826,0,1,,,
1056,16.36,0.5,Jupiter,2,Earth,0.09,0.024093088,0,1,,,
1056,16.36,7.75,Earth,0.241,Jupiter,0.13,0.062422995,0,1,,,
4172,14.111,11.4,Earth,0.302,Jupiter,0.075,0.018069815,0,1,,,
4172,14.111,9.64,Earth,0.274,Jupiter,0.356,0.1856263,0,1,,,
2508,13.677,5.06,Earth,2.1,Earth,0.092,0.026283368,0,1,,,
2508,13.677,6.21,Earth,0.211,Jupiter,0.154,0.056673512,0,1,,,
1803,12.19,6.08,Earth,0.209,Jupiter,0.172,0.06652977,0.03,1,,,
1803,12.19,9.27,Earth,0.268,Jupiter,0.257,0.12156058,0.03,1,,,
3944,14.099,3.91,Earth,0.477,Jupiter,0.1662,0.059685145,0,1,,,
3944,14.099,5.57,Earth,0.359,Jupiter,0.2138,0.087063655,0,1,,,
3944,14.099,9.6,Earth,0.398,Jupiter,0.2535,0.112251885,0,1,,,
2638,12.329,6.94,Earth,0.226,Jupiter,0.134,0.04052019,0,1,,,
2638,12.329,11.3,Earth,0.301,Jupiter,0.178,0.062422995,0,1,,,
2550,13.2,5.69,Earth,0.201,Jupiter,0.128,0.04161533,0,1,,,
2550,13.2,6.76,Earth,0.222,Jupiter,0.242,0.1081451,0,1,,,
3025,14.063,6.39,Earth,0.215,Jupiter,0.088,0.024640657,0,1,,,
3272,15.539,7.32,Earth,0.233,Jupiter,0.153,0.060232718,0,1,,,
3272,15.539,9.01,Earth,0.263,Jupiter,0.488,0.34387407,0,1,,,
3210,15.261,7.56,Earth,0.237,Jupiter,0.071,0.01779603,0,1,,,
3210,15.261,9.64,Earth,0.274,Jupiter,0.168,0.065434635,0,1,,,
3121,13.965,6.1,Earth,0.277,Jupiter,0.1385,0.04873374,0,1,,,
3536,16.229,4.8,Earth,0.273,Jupiter,0.214,0.10157426,0,1,,,
3536,16.229,11.1,Earth,0.285,Jupiter,0.287,0.15660506,0,1,,,
3536,16.229,7.85,Earth,0.243,Jupiter,0.5177,0.39014372,0,1,,,
4672,15.242,7.8,Earth,0.242,Jupiter,0.179,0.07063655,0,1,,,
2246,15.735,7.61,Earth,0.238,Jupiter,0.12,0.046269678,0,1,,,
2246,15.735,11.6,Earth,0.306,Jupiter,0.246,0.13552362,0,1,,,
3592,15.516,7.85,Earth,0.243,Jupiter,0.21,0.09336071,0,1,,,
3592,15.516,8.5,Earth,0.254,Jupiter,0.381,0.22861055,0,1,,,
4708,15.805,12.2,Earth,0.315,Jupiter,0.178,0.07008898,0,1,,,
4708,15.805,2.9,Earth,0.384,Jupiter,0.307,0.15797399,0,1,,,
4708,15.805,2.7,Earth,0.358,Jupiter,0.372,0.21108828,0,1,,,
2858,15.011,5.06,Earth,2.1,Earth,0.075,0.019712524,0,1,,,
3035,13.635,6.9,Earth,0.225,Jupiter,0.3,0.15112936,0,1,,,
2908,13.754,5.27,Earth,2.15,Earth,0.312,0.16427104,0,1,,,
2515,12.946,10.7,Earth,0.291,Jupiter,0.186,0.0733744,0,1,,,
2515,12.946,14.3,Earth,0.346,Jupiter,0.36,0.1982204,0,1,,,
1722,11.941,7.13,Earth,0.328,Jupiter,0.1283,0.044353183,0,1,,,
4041,15.643,7.51,Earth,0.236,Jupiter,0.141,0.054757014,0,1,,,
2385,13.475,5.86,Earth,0.204,Jupiter,0.326,0.17193703,0,1,,,
209,9.770001,12.2,Earth,1.94,Earth,0.2076,0.10896646,0.15,1,,,
4673,15.76,13.2,Earth,0.271,Jupiter,0.127,0.04161533,0,1,,,
4673,15.76,7.36,Earth,0.234,Jupiter,0.3024,0.15441479,0,1,,,
2835,13.177,10.3,Earth,0.285,Jupiter,0.082,0.020260096,0,1,,,
2835,13.177,12.3,Earth,0.316,Jupiter,0.161,0.056125943,0,1,,,
730,12.259,17.9,Earth,0.473,Jupiter,0.378,0.2422998,0,1,,,
3161,16.357,6.62,Earth,0.219,Jupiter,0.144,0.06105407,0,1,,,
3161,16.357,31.6,Earth,0.551,Jupiter,0.48,0.37097877,0,1,,,
3150,13.366,5.27,Earth,2.15,Earth,0.269,0.12950034,0,1,,,
3150,13.366,5.77,Earth,0.203,Jupiter,0.6503,0.5045859,0,1,,,
3474,16.181,19.6,Earth,0.416,Jupiter,0.188,0.08131417,0,1,,,
481,9.495,8.44,Earth,0.253,Jupiter,0.1226,0.04873374,0.17,1,,,
501,12.448,26.4,Earth,0.394,Jupiter,0.0739,0.021355236,0.11,1,,,
501,12.448,15.2,Earth,0.296,Jupiter,0.279,0.15879534,0.13,1,,,
501,12.448,10.8,Earth,0.293,Jupiter,0.186,0.0862423,0.02,1,,,
1349,13.378,29.9,Earth,0.269,Jupiter,0.0699,0.019712524,0,1,,,
2253,14.166,6.57,Earth,0.219,Jupiter,0.1021,0.03340178,0,1,,,
3177,15.864,7.7,Earth,0.24,Jupiter,0.1194,0.043531828,0,1,,,
3270,14.824,23.7,Earth,0.466,Jupiter,0.1024,0.03340178,0,1,,,
1137,13.611,16.1,Earth,0.371,Jupiter,1.219,1.9,0.04,1,,,
2993,13.908,10.6,Earth,0.29,Jupiter,0.2244,0.09856263,0,1,,,
1921,15.971,7.9,Earth,0.24,Jupiter,0.339,0.17522246,0.19,1,,,
1921,15.971,6.04,Earth,0.208,Jupiter,0.1158,0.04599589,0,1,,,
992,14.628,5.22,Earth,2.14,Earth,0.288,0.18261464,0.02,1,,,
2469,14.654,5.65,Earth,0.2,Jupiter,0.563,0.48761123,0.03,1,,,
2617,16.207,6.04,Earth,0.21,Jupiter,0.495,0.4865161,0.11,1,,,
415,18.19,6.85,Earth,0.22,Jupiter,0.0301,0.013415469,0,1,,,
789,11.448,8.07,Earth,0.247,Jupiter,0.1979,0.092265576,0.05,1,,,
1487,11.991,19.4,Earth,0.548,Jupiter,0.1993,0.078028746,0.02,1,,,
1445,13.672,16,Earth,0.553,Jupiter,0.7903,0.6584531,0.04,1,,,
753,11.567,6.05338,Earth,0.21,Jupiter,0.0954,0.02902122,0,1,,,
3498,14.411,9.19,Earth,0.266,Jupiter,0.0996,0.029295003,0,1,,,
5202,14.027,16.4,Earth,0.375,Jupiter,0.154,0.056673512,0,1,,,
4156,13.834,26.1,Earth,0.492,Jupiter,0.7211,0.602601,0,1,,,
2258,13.457,7.18,Earth,0.23,Jupiter,0.0821,0.022724163,0,1,,,
1946,11.632,6,Earth,0.357,Jupiter,0.7584,0.56837785,0.11,1,,,
1288,12.999,9.53,Earth,0.272,Jupiter,0.078,0.024640657,0,1,,,
2178,12.75,10.9,Earth,0.294,Jupiter,0.0765,0.019986311,0,1,,,
1804,12.651,9.01,Earth,0.263,Jupiter,0.0953,0.027104722,0,1,,,
1729,12.799,8.5,Earth,0.254,Jupiter,0.2671,0.13990417,0,1,,,
1521,12.428,5.69,Earth,0.201,Jupiter,0.1651,0.06844627,0,1,,,
1000,13.898,10.5,Earth,0.287,Jupiter,0.0483,0.011498973,0,1,,,
2955,13.548,15.6,Earth,0.364,Jupiter,0.1186,0.039972622,0,1,,,
2745,13.629,9.59,Earth,0.273,Jupiter,0.0606,0.015605749,0,1,,,
914,13.512,6.76,Earth,0.222,Jupiter,0.0399,0.008487337,0,1,,,
2654,14.018,9.69,Earth,0.275,Jupiter,0.1126,0.03832991,0,1,,,
1370,14.156,7.8,Earth,0.242,Jupiter,0.1032,0.03613963,0,1,,,
1125,13.724,5.14,Earth,2.12,Earth,0.0994,0.034223136,0,1,,,
3344,15.31,2.07,Earth,0.272,Jupiter,0.2877,0.13552362,0.02,1,,,
3344,15.31,3.17,Earth,0.415,Jupiter,0.9638,0.8301164,0.04,1,,,
3344,15.31,19.02,Earth,0.628,Jupiter,0.6992,0.5130732,0.02,1,,,
2765,13.23,8.15,Earth,0.248,Jupiter,0.0605,0.013415469,0,1,,,
2654,14.054,6.8,Earth,0.223,Jupiter,0.0894,0.027652293,0,1,,,
1021,14.049,6.17,Earth,0.211,Jupiter,0.2537,0.15441479,0,1,,,
2806,13.452,10.4,Earth,0.286,Jupiter,0.2072,0.082683094,0,1,,,
1247,13.077,5.82,Earth,0.203,Jupiter,0.0896,0.027378507,0,1,,,
2846,14.882,7.65,Earth,0.239,Jupiter,0.2141,0.105954826,0,1,,,
2846,14.882,8.12,Earth,0.248,Jupiter,0.0337,0.006570842,0,1,,,
2149,14.942,23.8,Earth,0.467,Jupiter,0.0427,0.009308693,0,1,,,
1974,15.106,5.99,Earth,0.207,Jupiter,0.0747,0.022724163,0,1,,,
4214,14.95,30.4,Earth,0.539,Jupiter,0.0457,0.009856262,0,1,,,
3063,14.349,9.43,Earth,0.27,Jupiter,0.0897,0.026283368,0,1,,,
1816,14.63,5.35,Earth,2.17,Earth,0.0598,0.015331964,0,1,,,
1015,15.655,5.9,Earth,0.227,Jupiter,0.07821,0.029842572,0,1,,,
1592,12.285,24.472,Earth,0.357,Jupiter,0.0456,0.008761123,0,1,,,
2634,14.324,7.18,Earth,0.23,Jupiter,0.0806,0.023271732,0,1,,,
3671,14.886,17.1,Earth,0.384,Jupiter,0.0627,0.015331964,0,1,,,
5190,15.136,20.4,Earth,0.426,Jupiter,0.0535,0.011772759,0,1,,,
924,15.607,7.27,Earth,0.232,Jupiter,0.1445,0.075290896,0,1,,,
745,11.094,7.9,Earth,0.244,Jupiter,0.075,0.01889117,0,1,,,
1084,11.848,6.76,Earth,0.222,Jupiter,0.2384,0.11416838,0,1,,,
816,10.544,8.2,Earth,2.17,Earth,0.087,0.025735795,0,1,,,
1260,12.067,6.66,Earth,0.22,Jupiter,0.134,0.053661875,0,1,,,
2127,12.711,33.1,Earth,0.567,Jupiter,0.8589,0.8120466,0,1,,,
2127,12.711,16.5,Earth,0.376,Jupiter,0.1722,0.07282683,0,1,,,
1525,12.728,7.7,Earth,0.24,Jupiter,0.2194,0.094182074,0,1,,,
1527,13.019,5.48,Earth,2.2,Earth,0.1789,0.079123884,0,1,,,
2241,12.121,27.9,Earth,0.512,Jupiter,0.1992,0.068172485,0,1,,,
946,12.372,7.61,Earth,0.238,Jupiter,0.2897,0.16673511,0,1,,,
1102,12.573,5.1,Earth,2.11,Earth,0.081,0.023271732,0,1,,,
804,12.77,5.06,Earth,2.1,Earth,0.1594,0.06652977,0,1,,,
2557,14.885,2.1,Earth,0.633,Jupiter,0.2514,0.12375086,0.04,1,,,
2557,14.885,4,Earth,0.803,Jupiter,0.384,0.23353869,0.01,1,,,
2557,14.885,7.6,Earth,0.865,Jupiter,0.509,0.35646817,0.01,1,,,
2710,12.94,10.2,Earth,0.284,Jupiter,0.1699,0.06078029,0,1,,,
3239,13.613,7.41,Earth,0.235,Jupiter,0.1396,0.051197812,0,1,,,
2447,13.471,8.45,Earth,0.253,Jupiter,0.1179,0.036413416,0,1,,,
2606,13.779,8.22,Earth,0.249,Jupiter,0.2134,0.09828885,0,1,,,
1049,15.513,0.42476,Jupiter,2.1,Earth,0.0637,0.02162902,0,1,,,
1493,13.502,9.32,Earth,0.269,Jupiter,0.2212,0.10759754,0,1,,,
825,13.566,8.15,Earth,0.248,Jupiter,0.1694,0.081861734,0,1,,,
1020,13.74,7.13,Earth,0.229,Jupiter,0.1012,0.035318274,0,1,,,
988,14.128,11.4,Earth,0.302,Jupiter,0.165,0.078028746,0,1,,,
1861,13.387,5.65,Earth,0.2,Jupiter,0.1272,0.043805614,0,1,,,
2236,13.209,6.17,Earth,0.211,Jupiter,0.0594,0.013415469,0,1,,,
1508,14.032,9.8,Earth,0.277,Jupiter,0.0276,0.004928131,0,1,,,
4456,15.367,36,Earth,0.283,Jupiter,0.2255,0.10568104,0,1,,,
4456,15.367,5.14,Earth,2.12,Earth,0.091,0.026830938,0,1,,,
1273,12.293,7.8,Earth,0.242,Jupiter,0.5886,0.4728268,0,1,,,
3460,13.383,11.2,Earth,0.3,Jupiter,0.0641,0.013963039,0,1,,,
724,13.598,6.8,Earth,0.223,Jupiter,0.098,0.038056124,0,1,,,
3142,13.667,5.14,Earth,2.12,Earth,0.1553,0.058590006,0,1,,,
2668,14.205,7.7,Earth,0.24,Jupiter,0.1087,0.03613963,0,1,,,
1236,14.48,15.1,Earth,0.357,Jupiter,0.058,0.016427105,0,1,,,
2072,14.805,11,Earth,0.229,Jupiter,0.2283,0.117453806,0,1,,,
2072,14.805,8.91,Earth,0.261,Jupiter,0.4453,0.32032853,0,1,,,
1735,14.626,17.9,Earth,0.394,Jupiter,0.0747,0.023545519,0,1,,,
1015,15.278,7.9,Earth,0.244,Jupiter,0.0893,0.03394935,0,1,,,
2752,14.476,14.8,Earth,0.352,Jupiter,0.0612,0.01451061,0,1,,,
2376,15.034,19.4,Earth,0.413,Jupiter,0.0484,0.010951404,0,1,,,
2252,14.49,17,Earth,0.383,Jupiter,0.0293,0.005201916,0,1,,,
3174,14.448,8.4,Earth,0.252,Jupiter,0.1201,0.044353183,0,1,,,
2201,14.316,5.65,Earth,0.2,Jupiter,0.0973,0.032032855,0,1,,,
6841,14.723,7.61,Earth,0.238,Jupiter,0.0469,0.010130048,0,1,,,
2159,14.899,6.21,Earth,0.211,Jupiter,0.1759,0.07939767,0,1,,,
2534,14.863,12.7,Earth,0.322,Jupiter,0.1277,0.048186176,0,1,,,
2027,14.427,7.65,Earth,0.239,Jupiter,0.0593,0.014784395,0,1,,,
3238,14.908,23.7,Earth,0.465,Jupiter,0.1333,0.049281314,0,1,,,
1844,14.901,9.75,Earth,0.276,Jupiter,0.1418,0.06078029,0,1,,,
2815,14.883,19.4,Earth,0.413,Jupiter,0.0484,0.010403832,0,1,,,
3396,15.231,12.9,Earth,0.325,Jupiter,0.0501,0.011498973,0,1,,,
1841,15.217,5.27,Earth,2.15,Earth,0.1247,0.050376453,0,1,,,
1823,14.827,5.69,Earth,0.201,Jupiter,0.1229,0.04517454,0,1,,,
426,15.216,5.73,Earth,0.202,Jupiter,0.0794,0.030116359,0,1,,,
2082,14.244,10.1,Earth,0.282,Jupiter,0.1981,0.0936345,0,1,,,
2978,12.598,22.1,Earth,0.581,Jupiter,0.1028,0.028747434,0.04,1,,,
1853,14.451,6.57,Earth,0.219,Jupiter,0.0497,0.011772759,0,1,,,
2361,14.951,7.46,Earth,0.236,Jupiter,0.0546,0.013141684,0,1,,,
1646,14.679,7.18,Earth,0.23,Jupiter,0.1192,0.047091037,0,1,,,
2517,14.292,8.2,Earth,0.249,Jupiter,0.1486,0.06078029,0,1,,,
2228,14.671,6.3,Earth,0.213,Jupiter,0.0723,0.021081451,0,1,,,
2786,14.864,6.3,Earth,0.213,Jupiter,0.0788,0.025735795,0,1,,,
2014,14.627,10.7,Earth,0.292,Jupiter,0.179,0.081861734,0,1,,,
1710,15.155,7.04,Earth,0.227,Jupiter,0.1348,0.07036277,0,1,,,
1057,15.308,7.13,Earth,0.229,Jupiter,0.0683,0.022450376,0,1,,,
2296,14.701,7.41,Earth,0.235,Jupiter,0.2259,0.11115674,0,1,,,
2000,15.097,13.1,Earth,0.328,Jupiter,0.1254,0.05065024,0,1,,,
2829,14.883,5.82,Earth,0.203,Jupiter,0.0689,0.01779603,0,1,,,
6031,14.973,16.5,Earth,0.376,Jupiter,0.2281,0.09637235,0,1,,,
1909,14.188,8.4,Earth,0.252,Jupiter,0.0375,0.007665982,0,1,,,
2263,14.435,8.2,Earth,0.249,Jupiter,0.0331,0.005749486,0,1,,,
2570,15.011,5.6,Earth,2.23,Earth,0.0952,0.029842572,0,1,,,
3945,14.8,7.41,Earth,0.235,Jupiter,0.052,0.011498973,0,1,,,
1999,14.775,5.77,Earth,0.203,Jupiter,0.1196,0.04517454,0,1,,,
3162,15.086,35.5,Earth,0.248,Jupiter,0.0927,0.027926078,0,1,,,
3162,15.086,8.96,Earth,0.262,Jupiter,0.236,0.109787814,0,1,,,
4638,14.554,15.2,Earth,0.359,Jupiter,0.0647,0.01615332,0,1,,,
2561,14.628,11.4,Earth,0.302,Jupiter,0.3554,0.22231348,0,1,,,
3762,14.846,6.3,Earth,0.213,Jupiter,0.0397,0.007665982,0,1,,,
3176,14.622,8.6,Earth,0.256,Jupiter,0.1508,0.05804244,0,1,,,
2509,14.906,5.39,Earth,2.18,Earth,0.1089,0.037234772,0,1,,,
2097,15.067,17.4,Earth,0.331,Jupiter,0.1582,0.06926762,0,1,,,
3340,14.128,11.8,Earth,0.309,Jupiter,0.156,0.05831622,0,1,,,
2164,14.12,6.21,Earth,0.211,Jupiter,0.1056,0.03559206,0,1,,,
2222,14.829,9.4,Earth,0.27,Jupiter,0.3576,0.2368241,0,1,,,
1822,15.067,8.45,Earth,0.253,Jupiter,0.1128,0.04298426,0,1,,,
2022,14.846,8.75,Earth,0.259,Jupiter,0.1536,0.06488707,0,1,,,
5022,14.969,7.51,Earth,0.236,Jupiter,0.1502,0.057768654,0,1,,,
5022,14.969,34.5,Earth,0.58,Jupiter,0.5001,0.35017112,0,1,,,
3348,14.791,7.22,Earth,0.231,Jupiter,0.1735,0.070910335,0,1,,,
3964,14.895,11,Earth,0.295,Jupiter,0.17,0.06652977,0,1,,,
1693,14.672,8.05,Earth,0.246,Jupiter,0.2122,0.108692676,0,1,,,
3088,14.84,12.9,Earth,0.325,Jupiter,0.0685,0.017522246,0,1,,,
3477,14.96,11.2,Earth,0.299,Jupiter,0.0682,0.01779603,0,1,,,
3344,13.95,4.16,Earth,1.99,Earth,0.1012,0.032580424,0,1,,,
2759,14.816,16.3,Earth,0.374,Jupiter,0.0719,0.019164955,0,1,,,
2759,14.816,10.9,Earth,0.294,Jupiter,0.5594,0.41587952,0,1,,,
4715,15.191,8.45,Earth,0.253,Jupiter,0.0452,0.010130048,0,1,,,
2810,14.795,5.86,Earth,0.204,Jupiter,0.1232,0.04325804,0,1,,,
1722,14.81,6.3,Earth,0.213,Jupiter,0.1027,0.03832991,0,1,,,
3085,15.021,6.48,Earth,0.217,Jupiter,0.0927,0.027378507,0,1,,,
3085,15.021,11.5,Earth,0.304,Jupiter,0.4024,0.24750172,0,1,,,
3085,15.021,7.52,Earth,0.237,Jupiter,0.2749,0.13990417,0,1,,,
3986,15.087,7.27,Earth,0.232,Jupiter,0.046,0.009856262,0,1,,,
2938,14.84,10.1,Earth,0.282,Jupiter,0.0611,0.014784395,0,1,,,
1093,15.277,5.27,Earth,2.15,Earth,0.24861,0.16399726,0.25,1,,,
4421,14.844,11,Earth,0.296,Jupiter,0.1053,0.035318274,0,1,,,
1269,15.22,5.9,Earth,0.205,Jupiter,0.031,0.007118412,0,1,,,
929,15.052,5.18,Earth,2.13,Earth,0.0978,0.039151266,0,1,,,
2406,15.028,9.32,Earth,0.269,Jupiter,0.0854,0.024914443,0,1,,,
2441,13.637,5.95,Earth,0.206,Jupiter,0.1172,0.039972622,0,1,,,
2073,14.086,5.86,Earth,0.204,Jupiter,0.115,0.039698835,0,1,,,
3211,14.181,13.4,Earth,0.333,Jupiter,0.2327,0.111430526,0,1,,,
981,13.965,14,Earth,1.95,Earth,0.12,0.049828887,0,1,,,
2739,14.001,10.2,Earth,0.284,Jupiter,0.5729,0.4421629,0,1,,,
2486,13.563,8.75,Earth,0.259,Jupiter,0.1447,0.049281314,0,1,,,
1138,13.442,5.52,Earth,2.21,Earth,0.1885,0.08487337,0,1,,,
2220,13.812,5.89,Earth,0.205,Jupiter,0.1618,0.06516085,0,1,,,
3722,13.36,7.46,Earth,0.236,Jupiter,0.1764,0.06406571,0,1,,,
1012,13.906,18.1,Earth,0.397,Jupiter,0.1185,0.044079397,0,1,,,
2564,13.5,20.2,Earth,0.424,Jupiter,0.1867,0.06351814,0,1,,,
2773,13.358,6.26,Earth,0.212,Jupiter,0.0966,0.027926078,0,1,,,
1820,13.885,7.08,Earth,0.228,Jupiter,0.1566,0.06078029,0,1,,,
2550,13.335,8.75,Earth,0.259,Jupiter,0.0589,0.012046544,0,1,,,
4299,14.031,10.1,Earth,0.281,Jupiter,0.0466,0.008761123,0,1,,,
3828,13.944,5.06,Earth,2.1,Earth,0.049,0.009034907,0,1,,,
3549,14.067,15.1,Earth,0.357,Jupiter,0.1827,0.08131417,0,1,,,
2075,14.027,10.5,Earth,0.287,Jupiter,0.1341,0.047638603,0,1,,,
1676,13.556,5.73,Earth,0.202,Jupiter,0.1805,0.081861734,0,1,,,
2885,13.825,9.06,Earth,0.264,Jupiter,0.0421,0.008213553,0,1,,,
1662,14.233,6.21,Earth,0.211,Jupiter,0.1409,0.058590006,0,1,,,
1287,13.618,6.76,Earth,0.222,Jupiter,0.0503,0.011498973,0,1,,,
2455,13.568,7.8,Earth,0.242,Jupiter,0.2559,0.12703627,0,1,,,
2904,15.549,9.91,Earth,0.278,Jupiter,0.0232,0.003559206,0,1,,,
5519,15.404,12.2,Earth,0.314,Jupiter,0.1654,0.067077346,0,1,,,
2357,15.758,6.8,Earth,0.223,Jupiter,0.1204,0.048459962,0,1,,,
